Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00      720     0.00     0.00  std::_Tuple_impl<0ul, Drawable*, std::default_delete<Drawable> >::_Tuple_impl<Drawable*&, std::default_delete<TankDrawable>, void>(Drawable*&, std::default_delete<TankDrawable>&&)
  0.00      0.00     0.00      720     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<TankDrawable> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<TankDrawable> >&)
  0.00      0.00     0.00      720     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<TankDrawable> >::_Tuple_impl()
  0.00      0.00     0.00      720     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<Drawable> >::_Tuple_impl<std::default_delete<TankDrawable> >(std::default_delete<TankDrawable>&&)
  0.00      0.00     0.00      720     0.00     0.00  std::default_delete<Drawable>::default_delete<TankDrawable, void>(std::default_delete<TankDrawable> const&)
  0.00      0.00     0.00      720     0.00     0.00  std::__uniq_ptr_impl<TankDrawable, std::default_delete<TankDrawable> >::_M_deleter()
  0.00      0.00     0.00      720     0.00     0.00  std::__uniq_ptr_impl<TankDrawable, std::default_delete<TankDrawable> >::__uniq_ptr_impl(TankDrawable*)
  0.00      0.00     0.00      720     0.00     0.00  std::__uniq_ptr_impl<Drawable, std::default_delete<Drawable> >::__uniq_ptr_impl<std::default_delete<TankDrawable> >(Drawable*, std::default_delete<TankDrawable>&&)
  0.00      0.00     0.00      720     0.00     0.00  std::tuple<TankDrawable*, std::default_delete<TankDrawable> >::tuple<TankDrawable*, std::default_delete<TankDrawable>, true>()
  0.00      0.00     0.00      720     0.00     0.00  std::tuple<Drawable*, std::default_delete<Drawable> >::tuple<Drawable*&, std::default_delete<TankDrawable>, true>(Drawable*&, std::default_delete<TankDrawable>&&)
  0.00      0.00     0.00      720     0.00     0.00  std::default_delete<TankDrawable>& std::__get_helper<1ul, std::default_delete<TankDrawable>>(std::_Tuple_impl<1ul, std::default_delete<TankDrawable>>&)
  0.00      0.00     0.00      720     0.00     0.00  std::tuple_element<1ul, std::tuple<TankDrawable*, std::default_delete<TankDrawable> > >::type& std::get<1ul, TankDrawable*, std::default_delete<TankDrawable> >(std::tuple<TankDrawable*, std::default_delete<TankDrawable> >&)
  0.00      0.00     0.00      720     0.00     0.00  std::remove_reference<std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >&>::type&& std::move<std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >&>(std::unique_ptr<TankDrawable, std::default_delete<TankDrawable> >&)
  0.00      0.00     0.00      717     0.00     0.00  std::vector<ActorInfo, std::allocator<ActorInfo> >::begin()
  0.00      0.00     0.00      694     0.00     0.00  std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&)
  0.00      0.00     0.00      690     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++()
  0.00      0.00     0.00      690     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const
  0.00      0.00     0.00      666     0.00     0.00  std::vector<ActorInfo, std::allocator<ActorInfo> >::end()
  0.00      0.00     0.00      642     0.00     0.00  void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00      642     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00      642     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00      642     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00      642     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int>&)
  0.00      0.00     0.00      632     0.00     0.00  std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::base() const
  0.00      0.00     0.00      611     0.00     0.00  void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.00     0.00      604     0.00     0.00  int* std::__miter_base<int*>(int*)
  0.00      0.00     0.00      588     0.00     0.00  void std::fill<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  0.00      0.00     0.00      588     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a<int*, int>(int*, int*, int const&)
  0.00      0.00     0.00      572     0.00     0.00  bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.00     0.00      521     0.00     0.00  MapData::~MapData()
  0.00      0.00     0.00      520     0.00     0.00  MapData::MapData(MapData const&)
  0.00      0.00     0.00      518     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++()
  0.00      0.00     0.00      518     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const
  0.00      0.00     0.00      518     0.00     0.00  void std::_Construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&)
  0.00      0.00     0.00      496     0.00     0.00  std::move_iterator<std::pair<int, int>*>::base() const
  0.00      0.00     0.00      492     0.00     0.00  drawAmmo(float, float, unsigned int, bool, int)
  0.00      0.00     0.00      480     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const
  0.00      0.00     0.00      459     0.00     0.00  std::pair<int, int>::pair<int&, int&, true>(int&, int&)
  0.00      0.00     0.00      456     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const
  0.00      0.00     0.00      445     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&)
  0.00      0.00     0.00      432     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&)
  0.00      0.00     0.00      430     0.00     0.00  std::pair<int, int>::operator=(std::pair<int, int>&&)
  0.00      0.00     0.00      422     0.00     0.00  drawIcon(float, float, unsigned int, bool, int)
  0.00      0.00     0.00      390     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator[](unsigned long)
  0.00      0.00     0.00      363     0.00     0.00  std::_Head_base<0ul, Menu*, false>::_M_head(std::_Head_base<0ul, Menu*, false>&)
  0.00      0.00     0.00      363     0.00     0.00  std::_Tuple_impl<0ul, Menu*, std::default_delete<Menu> >::_M_head(std::_Tuple_impl<0ul, Menu*, std::default_delete<Menu> >&)
  0.00      0.00     0.00      363     0.00     0.00  std::__uniq_ptr_impl<Menu, std::default_delete<Menu> >::_M_ptr()
  0.00      0.00     0.00      363     0.00     0.00  Menu*& std::__get_helper<0ul, Menu*, std::default_delete<Menu> >(std::_Tuple_impl<0ul, Menu*, std::default_delete<Menu> >&)
  0.00      0.00     0.00      363     0.00     0.00  std::tuple_element<0ul, std::tuple<Menu*, std::default_delete<Menu> > >::type& std::get<0ul, Menu*, std::default_delete<Menu> >(std::tuple<Menu*, std::default_delete<Menu> >&)
  0.00      0.00     0.00      347     0.00     0.00  __gnu_cxx::__normal_iterator<ActorInfo const*, std::vector<ActorInfo, std::allocator<ActorInfo> > >::__normal_iterator(ActorInfo const* const&)
  0.00      0.00     0.00      344     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator()
  0.00      0.00     0.00      330     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_range_check(unsigned long) const
  0.00      0.00     0.00      330     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::at(unsigned long)
  0.00      0.00     0.00      316     0.00     0.00  bool std::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&)
  0.00      0.00     0.00      316     0.00     0.00  bool std::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&)
  0.00      0.00     0.00      305     0.00     0.00  std::_Vector_base<ActorInfo, std::allocator<ActorInfo> >::_M_get_Tp_allocator()
  0.00      0.00     0.00      302     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&)
  0.00      0.00     0.00      301     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator()
  0.00      0.00     0.00      298     0.00     0.00  void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.00     0.00      297     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const
  0.00      0.00     0.00      295     0.00     0.00  std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&)
  0.00      0.00     0.00      292     0.00     0.00  PositionData::~PositionData()
  0.00      0.00     0.00      280     0.00     0.00  PositionData::PositionData(PositionData const&)
  0.00      0.00     0.00      272     0.00     0.00  __gnu_cxx::new_allocator<ActorInfo>::~new_allocator()
  0.00      0.00     0.00      272     0.00     0.00  std::allocator<ActorInfo>::~allocator()
  0.00      0.00     0.00      270     0.00     0.00  __gnu_cxx::new_allocator<ActorInfo>::new_allocator(__gnu_cxx::new_allocator<ActorInfo> const&)
  0.00      0.00     0.00      270     0.00     0.00  std::allocator<ActorInfo>::allocator(std::allocator<ActorInfo> const&)
  0.00      0.00     0.00      270     0.00     0.00  std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::move_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.00     0.00      266     0.00     0.00  std::_Vector_base<std::unique_ptr<Drawable, std::default_delete<Drawable> >, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > > >::_M_get_Tp_allocator()
  0.00      0.00     0.00      263     0.00     0.00  GameField::updateMap()
  0.00      0.00     0.00      262     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.00     0.00      260     0.00     0.00  std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> std::__make_move_if_noexcept_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.00     0.00      252     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::unique_ptr<Drawable, std::default_delete<Drawable> >*>(std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> >*)
  0.00      0.00     0.00      252     0.00     0.00  void std::_Destroy<std::unique_ptr<Drawable, std::default_delete<Drawable> >*>(std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> >*)
  0.00      0.00     0.00      252     0.00     0.00  void std::_Destroy<std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> > >(std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::unique_ptr<Drawable, std::default_delete<Drawable> >*, std::allocator<std::unique_ptr<Drawable, std::default_delete<Drawable> > >&)
